model,condition,unit,variant,contrast,block,paraphrase,hi_sandbox,lo_sandbox,hi_seed,lo_seed,hi_rate,lo_rate,difference_pp
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,final,B,B2,p1,B2-permitted-off-behind,B2-permitted-off-ahead,206,205,1.0,1.0,0.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,final,B,B3,p2,B3-permitted-off-behind,B3-permitted-off-ahead,306,305,0.9963768115942029,1.0,-0.36231884057971175
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,final,B,B4,p2,B4-permitted-off-behind,B4-permitted-off-ahead,406,405,1.0,1.0,0.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,final,B,B5,p3,B5-permitted-off-behind,B5-permitted-off-ahead,506,505,1.0,0.9963768115942029,0.36231884057971175
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,final,B,B6,p3,B6-permitted-off-behind,B6-permitted-off-ahead,606,605,1.0,0.9963768115942029,0.36231884057971175
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,final,A,B1,p1,B1-permitted-high-behind,B1-permitted-off-behind,108,106,0.9746376811594203,1.0,-2.536231884057971
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,final,A,B2,p1,B2-permitted-high-behind,B2-permitted-off-behind,208,206,0.9565217391304348,1.0,-4.347826086956519
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,final,A,B3,p2,B3-permitted-high-behind,B3-permitted-off-behind,308,306,0.9891304347826086,0.9963768115942029,-0.7246376811594235
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,final,A,B4,p2,B4-permitted-high-behind,B4-permitted-off-behind,408,406,0.9963768115942029,1.0,-0.36231884057971175
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,final,A,B5,p3,B5-permitted-high-behind,B5-permitted-off-behind,508,506,0.9891304347826086,1.0,-1.0869565217391353
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,final,A,B6,p3,B6-permitted-high-behind,B6-permitted-off-behind,608,606,0.9963768115942029,1.0,-0.36231884057971175
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,post,B,B1,p1,B1-permitted-off-behind,B1-permitted-off-ahead,106,105,0.7898550724637681,0.855072463768116,-6.521739130434789
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,post,B,B2,p1,B2-permitted-off-behind,B2-permitted-off-ahead,206,205,0.7463768115942029,0.8079710144927537,-6.159420289855078
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,post,B,B3,p2,B3-permitted-off-behind,B3-permitted-off-ahead,306,305,0.927536231884058,0.9384057971014492,-1.0869565217391242
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,post,B,B4,p2,B4-permitted-off-behind,B4-permitted-off-ahead,406,405,0.9057971014492754,0.9311594202898551,-2.536231884057971
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,post,B,B5,p3,B5-permitted-off-behind,B5-permitted-off-ahead,506,505,0.855072463768116,0.8442028985507246,1.0869565217391353
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,post,B,B6,p3,B6-permitted-off-behind,B6-permitted-off-ahead,606,605,0.8079710144927537,0.8478260869565217,-3.985507246376807
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,post,A,B1,p1,B1-permitted-high-behind,B1-permitted-off-behind,108,106,0.8768115942028986,0.7898550724637681,8.695652173913048
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,post,A,B2,p1,B2-permitted-high-behind,B2-permitted-off-behind,208,206,0.7862318840579711,0.7463768115942029,3.985507246376818
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,post,A,B3,p2,B3-permitted-high-behind,B3-permitted-off-behind,308,306,0.9021739130434783,0.927536231884058,-2.536231884057971
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,post,A,B4,p2,B4-permitted-high-behind,B4-permitted-off-behind,408,406,0.9311594202898551,0.9057971014492754,2.536231884057971
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,post,A,B5,p3,B5-permitted-high-behind,B5-permitted-off-behind,508,506,0.9347826086956522,0.855072463768116,7.971014492753625
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,post,A,B6,p3,B6-permitted-high-behind,B6-permitted-off-behind,608,606,0.9420289855072463,0.8079710144927537,13.405797101449268
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,read,B,B1,p1,B1-permitted-off-behind,B1-permitted-off-ahead,106,105,1.0,1.0,0.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,read,B,B2,p1,B2-permitted-off-behind,B2-permitted-off-ahead,206,205,1.0,1.0,0.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,read,B,B3,p2,B3-permitted-off-behind,B3-permitted-off-ahead,306,305,0.9963768115942029,1.0,-0.36231884057971175
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,read,B,B4,p2,B4-permitted-off-behind,B4-permitted-off-ahead,406,405,1.0,1.0,0.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,read,B,B5,p3,B5-permitted-off-behind,B5-permitted-off-ahead,506,505,1.0,0.9963768115942029,0.36231884057971175
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,read,B,B6,p3,B6-permitted-off-behind,B6-permitted-off-ahead,606,605,1.0,0.9963768115942029,0.36231884057971175
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,read,A,B1,p1,B1-permitted-high-behind,B1-permitted-off-behind,108,106,0.9746376811594203,1.0,-2.536231884057971
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,read,A,B2,p1,B2-permitted-high-behind,B2-permitted-off-behind,208,206,0.9565217391304348,1.0,-4.347826086956519
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,read,A,B3,p2,B3-permitted-high-behind,B3-permitted-off-behind,308,306,0.9891304347826086,0.9963768115942029,-0.7246376811594235
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,read,A,B4,p2,B4-permitted-high-behind,B4-permitted-off-behind,408,406,0.9963768115942029,1.0,-0.36231884057971175
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,read,A,B5,p3,B5-permitted-high-behind,B5-permitted-off-behind,508,506,0.9891304347826086,1.0,-1.0869565217391353
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,read,A,B6,p3,B6-permitted-high-behind,B6-permitted-off-behind,608,606,0.9963768115942029,1.0,-0.36231884057971175
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,reported_final,B,B1,p1,B1-permitted-off-behind,B1-permitted-off-ahead,106,105,1.0,1.0,0.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,reported_final,B,B2,p1,B2-permitted-off-behind,B2-permitted-off-ahead,206,205,1.0,1.0,0.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,reported_final,B,B3,p2,B3-permitted-off-behind,B3-permitted-off-ahead,306,305,0.9963768115942029,1.0,-0.36231884057971175
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,reported_final,B,B4,p2,B4-permitted-off-behind,B4-permitted-off-ahead,406,405,1.0,1.0,0.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,reported_final,B,B5,p3,B5-permitted-off-behind,B5-permitted-off-ahead,506,505,1.0,0.9963768115942029,0.36231884057971175
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,reported_final,B,B6,p3,B6-permitted-off-behind,B6-permitted-off-ahead,606,605,1.0,0.9963768115942029,0.36231884057971175
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,reported_final,A,B1,p1,B1-permitted-high-behind,B1-permitted-off-behind,108,106,0.9746376811594203,1.0,-2.536231884057971
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,reported_final,A,B2,p1,B2-permitted-high-behind,B2-permitted-off-behind,208,206,0.9565217391304348,1.0,-4.347826086956519
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,reported_final,A,B3,p2,B3-permitted-high-behind,B3-permitted-off-behind,308,306,0.9891304347826086,0.9963768115942029,-0.7246376811594235
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,reported_final,A,B4,p2,B4-permitted-high-behind,B4-permitted-off-behind,408,406,0.9963768115942029,1.0,-0.36231884057971175
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,reported_final,A,B5,p3,B5-permitted-high-behind,B5-permitted-off-behind,508,506,0.9891304347826086,1.0,-1.0869565217391353
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,reported_final,A,B6,p3,B6-permitted-high-behind,B6-permitted-off-behind,608,606,0.9963768115942029,1.0,-0.36231884057971175
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,round1,B,B1,p1,B1-permitted-off-behind,B1-permitted-off-ahead,106,105,1.0,0.9927536231884058,0.7246376811594235
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,round1,B,B2,p1,B2-permitted-off-behind,B2-permitted-off-ahead,206,205,1.0,0.9963768115942029,0.36231884057971175
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,round1,B,B3,p2,B3-permitted-off-behind,B3-permitted-off-ahead,306,305,0.9891304347826086,0.9927536231884058,-0.36231884057971175
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,round1,B,B4,p2,B4-permitted-off-behind,B4-permitted-off-ahead,406,405,0.9855072463768116,1.0,-1.449275362318836
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,round1,B,B5,p3,B5-permitted-off-behind,B5-permitted-off-ahead,506,505,1.0,0.9927536231884058,0.7246376811594235
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,round1,B,B6,p3,B6-permitted-off-behind,B6-permitted-off-ahead,606,605,1.0,0.9963768115942029,0.36231884057971175
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,round1,A,B1,p1,B1-permitted-high-behind,B1-permitted-off-behind,108,106,0.427536231884058,1.0,-57.2463768115942
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,round1,A,B2,p1,B2-permitted-high-behind,B2-permitted-off-behind,208,206,0.427536231884058,1.0,-57.2463768115942
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,round1,A,B3,p2,B3-permitted-high-behind,B3-permitted-off-behind,308,306,0.8514492753623188,0.9891304347826086,-13.768115942028981
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,round1,A,B4,p2,B4-permitted-high-behind,B4-permitted-off-behind,408,406,0.8115942028985508,0.9855072463768116,-17.391304347826086
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,round1,A,B5,p3,B5-permitted-high-behind,B5-permitted-off-behind,508,506,0.8695652173913043,1.0,-13.043478260869568
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,agent_game,round1,A,B6,p3,B6-permitted-high-behind,B6-permitted-off-behind,608,606,0.8768115942028986,1.0,-12.318840579710145
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,any,B,B1,p1,B1-permitted-off-behind,B1-permitted-off-ahead,106,105,1.0,1.0,0.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,any,B,B2,p1,B2-permitted-off-behind,B2-permitted-off-ahead,206,205,1.0,1.0,0.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,any,B,B3,p2,B3-permitted-off-behind,B3-permitted-off-ahead,306,305,1.0,1.0,0.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,any,B,B4,p2,B4-permitted-off-behind,B4-permitted-off-ahead,406,405,1.0,1.0,0.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,any,B,B5,p3,B5-permitted-off-behind,B5-permitted-off-ahead,506,505,1.0,1.0,0.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,any,B,B6,p3,B6-permitted-off-behind,B6-permitted-off-ahead,606,605,1.0,1.0,0.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,any,A,B1,p1,B1-permitted-high-behind,B1-permitted-off-behind,108,106,0.9714285714285714,1.0,-2.857142857142858
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,any,A,B2,p1,B2-permitted-high-behind,B2-permitted-off-behind,208,206,0.9714285714285714,1.0,-2.857142857142858
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,any,A,B3,p2,B3-permitted-high-behind,B3-permitted-off-behind,308,306,0.9904761904761905,1.0,-0.952380952380949
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,any,A,B4,p2,B4-permitted-high-behind,B4-permitted-off-behind,408,406,0.9952380952380953,1.0,-0.4761904761904745
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,any,A,B5,p3,B5-permitted-high-behind,B5-permitted-off-behind,508,506,0.9904761904761905,1.0,-0.952380952380949
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,any,A,B6,p3,B6-permitted-high-behind,B6-permitted-off-behind,608,606,1.0,1.0,0.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,decoy,B,B1,p1,B1-permitted-off-behind,B1-permitted-off-ahead,106,105,0.9619047619047619,0.9809523809523809,-1.904761904761898
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,decoy,B,B2,p1,B2-permitted-off-behind,B2-permitted-off-ahead,206,205,0.9857142857142858,0.9904761904761905,-0.4761904761904745
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,decoy,B,B3,p2,B3-permitted-off-behind,B3-permitted-off-ahead,306,305,1.0,1.0,0.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,decoy,B,B4,p2,B4-permitted-off-behind,B4-permitted-off-ahead,406,405,1.0,0.9952380952380953,0.4761904761904745
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,decoy,B,B5,p3,B5-permitted-off-behind,B5-permitted-off-ahead,506,505,0.9952380952380953,0.9809523809523809,1.4285714285714346
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,decoy,B,B6,p3,B6-permitted-off-behind,B6-permitted-off-ahead,606,605,1.0,1.0,0.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,decoy,A,B1,p1,B1-permitted-high-behind,B1-permitted-off-behind,108,106,0.9714285714285714,0.9619047619047619,0.952380952380949
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,decoy,A,B2,p1,B2-permitted-high-behind,B2-permitted-off-behind,208,206,0.9714285714285714,0.9857142857142858,-1.4285714285714346
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,decoy,A,B3,p2,B3-permitted-high-behind,B3-permitted-off-behind,308,306,0.9904761904761905,1.0,-0.952380952380949
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,decoy,A,B4,p2,B4-permitted-high-behind,B4-permitted-off-behind,408,406,0.9952380952380953,1.0,-0.4761904761904745
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,decoy,A,B5,p3,B5-permitted-high-behind,B5-permitted-off-behind,508,506,0.9904761904761905,0.9952380952380953,-0.4761904761904745
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,decoy,A,B6,p3,B6-permitted-high-behind,B6-permitted-off-behind,608,606,1.0,1.0,0.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,final,B,B1,p1,B1-permitted-off-behind,B1-permitted-off-ahead,106,105,1.0,1.0,0.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,final,B,B2,p1,B2-permitted-off-behind,B2-permitted-off-ahead,206,205,1.0,1.0,0.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,final,B,B3,p2,B3-permitted-off-behind,B3-permitted-off-ahead,306,305,1.0,1.0,0.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,final,B,B4,p2,B4-permitted-off-behind,B4-permitted-off-ahead,406,405,1.0,1.0,0.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,final,B,B5,p3,B5-permitted-off-behind,B5-permitted-off-ahead,506,505,1.0,1.0,0.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,final,B,B6,p3,B6-permitted-off-behind,B6-permitted-off-ahead,606,605,1.0,1.0,0.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,final,A,B1,p1,B1-permitted-high-behind,B1-permitted-off-behind,108,106,0.9714285714285714,1.0,-2.857142857142858
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,final,A,B2,p1,B2-permitted-high-behind,B2-permitted-off-behind,208,206,0.9714285714285714,1.0,-2.857142857142858
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,final,A,B3,p2,B3-permitted-high-behind,B3-permitted-off-behind,308,306,0.9904761904761905,1.0,-0.952380952380949
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,final,A,B4,p2,B4-permitted-high-behind,B4-permitted-off-behind,408,406,0.9952380952380953,1.0,-0.4761904761904745
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,final,A,B5,p3,B5-permitted-high-behind,B5-permitted-off-behind,508,506,0.9904761904761905,1.0,-0.952380952380949
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,final,A,B6,p3,B6-permitted-high-behind,B6-permitted-off-behind,608,606,1.0,1.0,0.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,post,B,B1,p1,B1-permitted-off-behind,B1-permitted-off-ahead,106,105,0.8095238095238095,0.9,-9.04761904761905
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,post,B,B2,p1,B2-permitted-off-behind,B2-permitted-off-ahead,206,205,0.8095238095238095,0.861904761904762,-5.238095238095242
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,post,B,B3,p2,B3-permitted-off-behind,B3-permitted-off-ahead,306,305,0.9285714285714286,0.9714285714285714,-4.285714285714281
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,post,B,B4,p2,B4-permitted-off-behind,B4-permitted-off-ahead,406,405,0.9142857142857143,0.9476190476190476,-3.3333333333333326
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,post,B,B5,p3,B5-permitted-off-behind,B5-permitted-off-ahead,506,505,0.9238095238095239,0.9095238095238095,1.4285714285714346
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,post,B,B6,p3,B6-permitted-off-behind,B6-permitted-off-ahead,606,605,0.9,0.8857142857142857,1.4285714285714346
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,post,A,B1,p1,B1-permitted-high-behind,B1-permitted-off-behind,108,106,0.9,0.8095238095238095,9.04761904761905
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,post,A,B2,p1,B2-permitted-high-behind,B2-permitted-off-behind,208,206,0.8047619047619048,0.8095238095238095,-0.4761904761904745
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,post,A,B3,p2,B3-permitted-high-behind,B3-permitted-off-behind,308,306,0.9238095238095239,0.9285714285714286,-0.4761904761904745
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,post,A,B4,p2,B4-permitted-high-behind,B4-permitted-off-behind,408,406,0.9476190476190476,0.9142857142857143,3.3333333333333326
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,post,A,B5,p3,B5-permitted-high-behind,B5-permitted-off-behind,508,506,0.9523809523809523,0.9238095238095239,2.857142857142847
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,post,A,B6,p3,B6-permitted-high-behind,B6-permitted-off-behind,608,606,0.9523809523809523,0.9,5.23809523809523
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,read,B,B1,p1,B1-permitted-off-behind,B1-permitted-off-ahead,106,105,1.0,1.0,0.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,read,B,B2,p1,B2-permitted-off-behind,B2-permitted-off-ahead,206,205,1.0,1.0,0.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,read,B,B3,p2,B3-permitted-off-behind,B3-permitted-off-ahead,306,305,1.0,1.0,0.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,read,B,B4,p2,B4-permitted-off-behind,B4-permitted-off-ahead,406,405,1.0,1.0,0.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,read,B,B5,p3,B5-permitted-off-behind,B5-permitted-off-ahead,506,505,1.0,1.0,0.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,read,B,B6,p3,B6-permitted-off-behind,B6-permitted-off-ahead,606,605,1.0,1.0,0.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,read,A,B1,p1,B1-permitted-high-behind,B1-permitted-off-behind,108,106,0.9714285714285714,1.0,-2.857142857142858
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,read,A,B2,p1,B2-permitted-high-behind,B2-permitted-off-behind,208,206,0.9714285714285714,1.0,-2.857142857142858
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,read,A,B3,p2,B3-permitted-high-behind,B3-permitted-off-behind,308,306,0.9904761904761905,1.0,-0.952380952380949
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,read,A,B4,p2,B4-permitted-high-behind,B4-permitted-off-behind,408,406,0.9952380952380953,1.0,-0.4761904761904745
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,read,A,B5,p3,B5-permitted-high-behind,B5-permitted-off-behind,508,506,0.9904761904761905,1.0,-0.952380952380949
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,read,A,B6,p3,B6-permitted-high-behind,B6-permitted-off-behind,608,606,1.0,1.0,0.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,reported_final,B,B1,p1,B1-permitted-off-behind,B1-permitted-off-ahead,106,105,1.0,1.0,0.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,reported_final,B,B2,p1,B2-permitted-off-behind,B2-permitted-off-ahead,206,205,1.0,1.0,0.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,reported_final,B,B3,p2,B3-permitted-off-behind,B3-permitted-off-ahead,306,305,1.0,1.0,0.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,reported_final,B,B4,p2,B4-permitted-off-behind,B4-permitted-off-ahead,406,405,1.0,1.0,0.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,reported_final,B,B5,p3,B5-permitted-off-behind,B5-permitted-off-ahead,506,505,1.0,1.0,0.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,reported_final,B,B6,p3,B6-permitted-off-behind,B6-permitted-off-ahead,606,605,1.0,1.0,0.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,reported_final,A,B1,p1,B1-permitted-high-behind,B1-permitted-off-behind,108,106,0.9714285714285714,1.0,-2.857142857142858
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,reported_final,A,B2,p1,B2-permitted-high-behind,B2-permitted-off-behind,208,206,0.9714285714285714,1.0,-2.857142857142858
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,reported_final,A,B3,p2,B3-permitted-high-behind,B3-permitted-off-behind,308,306,0.9904761904761905,1.0,-0.952380952380949
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,reported_final,A,B4,p2,B4-permitted-high-behind,B4-permitted-off-behind,408,406,0.9952380952380953,1.0,-0.4761904761904745
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,reported_final,A,B5,p3,B5-permitted-high-behind,B5-permitted-off-behind,508,506,0.9904761904761905,1.0,-0.952380952380949
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,reported_final,A,B6,p3,B6-permitted-high-behind,B6-permitted-off-behind,608,606,1.0,1.0,0.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,round1,B,B1,p1,B1-permitted-off-behind,B1-permitted-off-ahead,106,105,1.0,0.9904761904761905,0.952380952380949
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,round1,B,B2,p1,B2-permitted-off-behind,B2-permitted-off-ahead,206,205,1.0,1.0,0.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,round1,B,B3,p2,B3-permitted-off-behind,B3-permitted-off-ahead,306,305,0.9952380952380953,0.9904761904761905,0.4761904761904745
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,round1,B,B4,p2,B4-permitted-off-behind,B4-permitted-off-ahead,406,405,0.9904761904761905,1.0,-0.952380952380949
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,round1,B,B5,p3,B5-permitted-off-behind,B5-permitted-off-ahead,506,505,1.0,1.0,0.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,round1,B,B6,p3,B6-permitted-off-behind,B6-permitted-off-ahead,606,605,1.0,1.0,0.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,round1,A,B1,p1,B1-permitted-high-behind,B1-permitted-off-behind,108,106,0.5142857142857142,1.0,-48.57142857142858
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,round1,A,B2,p1,B2-permitted-high-behind,B2-permitted-off-behind,208,206,0.5,1.0,-50.0
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,round1,A,B3,p2,B3-permitted-high-behind,B3-permitted-off-behind,308,306,0.9,0.9952380952380953,-9.523809523809524
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,round1,A,B4,p2,B4-permitted-high-behind,B4-permitted-off-behind,408,406,0.8666666666666667,0.9904761904761905,-12.380952380952381
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,round1,A,B5,p3,B5-permitted-high-behind,B5-permitted-off-behind,508,506,0.8809523809523809,1.0,-11.904761904761907
deepseek-ai/DeepSeek-V4-Flash-0731,permitted,game,round1,A,B6,p3,B6-permitted-high-behind,B6-permitted-off-behind,608,606,0.8952380952380953,1.0,-10.476190476190473
